timestamp,open,high,low,close,volume
2025-11-22 21:00:00,84474.41,84510.54,84237.7,84411.3,269.03241
2025-11-22 22:00:00,84411.31,85260.0,84269.04,85072.88,648.28851
2025-11-22 23:00:00,85072.87,85178.0,84670.56,84739.74,498.22498
2025-11-23 00:00:00,84739.75,85325.94,84667.57,84971.74,789.42586
2025-11-23 01:00:00,84971.74,86184.6,84950.97,85879.83,1247.13601
2025-11-23 02:00:00,85879.83,86349.84,85689.36,86000.34,1316.75776
2025-11-23 03:00:00,86000.34,86308.55,85820.68,86308.54,650.83168
2025-11-23 04:00:00,86308.54,86860.0,86150.61,86548.2,1045.11387
2025-11-23 05:00:00,86548.19,86593.68,86004.85,86358.28,592.93532
2025-11-23 06:00:00,86358.27,86500.0,85864.68,85864.68,546.56485
2025-11-23 07:00:00,85864.69,85911.72,85420.0,85782.19,728.39953
2025-11-23 08:00:00,85782.18,86196.94,85768.22,86137.19,554.48769
2025-11-23 09:00:00,86137.18,86465.24,86080.02,86393.02,427.24227
2025-11-23 10:00:00,86393.03,86452.0,86058.96,86066.23,429.62501
2025-11-23 11:00:00,86066.24,86421.0,85814.92,86331.28,676.0486
2025-11-23 12:00:00,86331.28,86892.0,86271.1,86530.04,917.48707
2025-11-23 13:00:00,86530.04,86934.0,86318.98,86928.31,646.33455
2025-11-23 14:00:00,86928.3,87200.0,86482.98,86547.4,1148.29527
2025-11-23 15:00:00,86547.4,87244.51,86451.9,87087.44,759.24987
2025-11-23 16:00:00,87087.44,87500.0,86670.23,86685.6,1449.1586
2025-11-23 17:00:00,86685.59,86957.45,86502.47,86746.51,752.54839
2025-11-23 18:00:00,86746.52,87259.58,86724.78,86995.02,584.09609
2025-11-23 19:00:00,86995.02,87689.47,86938.6,87325.01,926.15432
2025-11-23 20:00:00,87325.01,87694.68,87233.63,87483.36,726.71996
2025-11-23 21:00:00,87483.37,88000.0,87150.0,87992.02,647.97774
2025-11-23 22:00:00,87992.03,88127.64,87554.23,88004.0,806.41047
2025-11-23 23:00:00,88004.01,88086.96,86701.54,86830.0,1365.4634
2025-11-24 00:00:00,86830.0,87211.33,85946.65,86740.64,1392.29093
2025-11-24 01:00:00,86740.64,87091.31,86399.99,87068.51,958.30504
2025-11-24 02:00:00,87068.51,88059.44,87025.01,87518.22,1290.41003
2025-11-24 03:00:00,87518.23,87788.0,87200.69,87460.02,677.15494
2025-11-24 04:00:00,87460.03,87600.0,86450.0,86738.37,878.95809
2025-11-24 05:00:00,86738.36,87837.57,86675.82,87468.29,753.25217
2025-11-24 06:00:00,87468.28,87518.06,86819.98,86910.78,801.3858
2025-11-24 07:00:00,86910.77,87350.0,86700.0,87050.39,842.74354
2025-11-24 08:00:00,87050.39,87050.39,86724.78,86961.51,563.07997
2025-11-24 09:00:00,86961.5,86961.5,85825.84,85944.91,1224.1726
2025-11-24 10:00:00,85944.91,86190.0,85696.56,86049.74,1106.37218
2025-11-24 11:00:00,86049.74,86433.93,85840.0,86264.72,590.88464
2025-11-24 12:00:00,86264.71,86318.0,85888.0,86003.0,776.50309
2025-11-24 13:00:00,86003.0,86573.99,85947.91,86160.0,774.74433
2025-11-24 14:00:00,86159.84,86660.01,85272.0,86171.14,1629.59791
2025-11-24 15:00:00,86171.22,86741.5,85913.44,86616.44,1454.66429
2025-11-24 16:00:00,86616.44,87700.0,86616.43,87174.5,1597.9807
2025-11-24 17:00:00,87174.5,88550.68,86950.51,88369.91,1714.18113
2025-11-24 18:00:00,88369.91,88732.25,88200.0,88715.31,1475.2051
2025-11-24 19:00:00,88715.3,88834.62,88115.16,88327.29,1216.54554
2025-11-24 20:00:00,88327.29,89228.0,88327.29,89089.06,1349.46746
2025-11-24 21:00:00,89089.06,89132.0,88720.97,88766.15,601.72645
2025-11-24 22:00:00,88766.15,89091.96,88598.0,88636.54,522.98122
2025-11-24 23:00:00,88636.54,88690.0,88252.5,88300.01,470.5208
2025-11-25 00:00:00,88300.01,88300.01,87864.63,88100.0,784.64286
2025-11-25 01:00:00,88100.0,88223.85,87719.67,87732.83,590.37213
2025-11-25 02:00:00,87732.84,87942.26,87457.53,87909.4,661.24658
2025-11-25 03:00:00,87909.41,88048.78,87553.84,87822.12,470.13692
2025-11-25 04:00:00,87822.12,88519.99,87790.17,88341.14,559.30233
2025-11-25 05:00:00,88341.14,88341.14,87937.46,88120.82,385.97584
2025-11-25 06:00:00,88120.83,88149.01,87802.09,88003.97,428.0412
2025-11-25 07:00:00,88003.97,88069.96,87300.0,87384.81,1659.28548
2025-11-25 08:00:00,87384.81,87606.57,86993.2,87009.82,1030.08593
2025-11-25 09:00:00,87009.82,87243.57,86666.0,87231.76,1365.38754
2025-11-25 10:00:00,87231.76,87430.0,86950.01,87411.01,529.77845
2025-11-25 11:00:00,87411.0,87535.98,87310.0,87361.71,476.85969
2025-11-25 12:00:00,87361.71,87792.2,87361.71,87509.99,719.39885
2025-11-25 13:00:00,87510.0,87731.2,86870.5,87083.01,953.98515
2025-11-25 14:00:00,87083.0,87298.35,86116.0,86741.55,1997.11968
2025-11-25 15:00:00,86741.55,87300.0,86200.0,86988.94,1227.12482
2025-11-25 16:00:00,86988.93,87291.0,86712.35,87121.31,678.88146
2025-11-25 17:00:00,87121.31,88155.65,87046.09,87625.89,918.86754
2025-11-25 18:00:00,87625.9,87830.0,87237.18,87239.29,604.25375
2025-11-25 19:00:00,87239.29,87340.1,86182.49,86882.85,1026.34933
2025-11-25 20:00:00,86882.84,87463.0,86706.28,87382.7,718.04092
2025-11-25 21:00:00,87387.48,87449.73,86985.02,87032.37,660.28461
2025-11-25 22:00:00,87032.36,87722.92,86565.48,87642.41,612.11039
2025-11-25 23:00:00,87642.41,87889.38,87328.89,87369.96,509.50965
2025-11-26 00:00:00,87369.97,87770.0,87344.34,87573.51,492.76345
2025-11-26 01:00:00,87573.51,88224.0,87338.05,87921.94,625.50199
2025-11-26 02:00:00,87921.94,88087.97,87662.24,87711.82,382.80732
2025-11-26 03:00:00,87711.82,87892.82,87069.97,87119.92,734.20044
2025-11-26 04:00:00,87119.93,87368.0,86909.99,87230.23,523.25398
2025-11-26 05:00:00,87230.23,87741.5,87220.01,87519.53,391.28204
2025-11-26 06:00:00,87519.54,87889.0,87409.78,87794.0,567.75553
2025-11-26 07:00:00,87794.0,87970.0,87698.25,87935.05,346.36014
2025-11-26 08:00:00,87935.05,87941.58,87416.44,87424.8,352.28266
2025-11-26 09:00:00,87424.8,87453.47,86746.6,86825.27,1012.15795
2025-11-26 10:00:00,86825.27,87078.59,86670.36,86955.17,469.69958
2025-11-26 11:00:00,86955.17,87095.83,86844.01,87095.79,365.39116
2025-11-26 12:00:00,87095.78,87175.99,86306.77,86643.08,790.16422
2025-11-26 13:00:00,86643.07,87136.33,86568.85,87128.51,802.87416
2025-11-26 14:00:00,87128.51,87693.21,86813.5,86899.73,1419.99793
2025-11-26 15:00:00,86899.72,87349.41,86664.23,86978.0,1185.22598
2025-11-26 16:00:00,86977.99,87946.0,86956.61,87820.01,1248.92414
2025-11-26 17:00:00,87820.02,89962.9,87710.27,89830.79,2469.84113
2025-11-26 18:00:00,89830.8,90418.39,89676.0,90145.69,2128.19073
2025-11-26 19:00:00,90145.69,90197.83,89716.3,89957.36,1663.47818
2025-11-26 20:00:00,89957.37,90114.67,89508.85,89866.82,1645.62012
2025-11-26 21:00:00,89866.83,90491.28,89815.35,90195.99,803.11555
2025-11-26 22:00:00,90195.98,90656.08,90127.88,90386.57,686.02397
2025-11-26 23:00:00,90386.56,90600.0,90312.25,90484.02,568.91004
2025-11-27 00:00:00,90484.01,90597.32,90089.91,90485.85,863.56359
2025-11-27 01:00:00,90485.85,91236.0,90385.5,91145.78,1123.33988
2025-11-27 02:00:00,91145.78,91950.0,90879.76,91389.21,2941.8217
2025-11-27 03:00:00,91389.73,91615.6,91044.14,91091.68,815.09214
2025-11-27 04:00:00,91091.68,91353.85,91057.77,91277.06,509.22057
2025-11-27 05:00:00,91277.06,91554.49,90889.11,90967.54,724.51309
2025-11-27 06:00:00,90967.53,91445.3,90967.53,91244.58,600.26335
2025-11-27 07:00:00,91244.59,91496.63,91135.88,91408.34,609.78648
2025-11-27 08:00:00,91408.34,91520.24,91221.17,91492.02,626.375
2025-11-27 09:00:00,91492.01,91940.18,91475.39,91561.67,875.30832
2025-11-27 10:00:00,91561.67,91747.29,91347.02,91613.51,526.00515
2025-11-27 11:00:00,91613.52,91619.36,91307.69,91371.88,326.30294
2025-11-27 12:00:00,91371.87,91457.36,90950.0,90986.56,641.34239
2025-11-27 13:00:00,90986.56,91075.99,90438.43,90852.78,1344.1126
2025-11-27 14:00:00,90852.79,90978.49,90579.77,90789.68,539.81726
2025-11-27 15:00:00,90789.68,90988.0,90629.98,90958.3,396.23776
2025-11-27 16:00:00,90958.29,91562.0,90850.77,91467.13,778.41704
2025-11-27 17:00:00,91467.12,91635.79,91299.06,91479.3,704.33875
2025-11-27 18:00:00,91479.3,91843.59,91347.21,91791.99,433.08181
2025-11-27 19:00:00,91791.99,91791.99,91506.94,91528.21,363.77786
2025-11-27 20:00:00,91528.22,91596.76,91400.0,91433.17,259.27901
2025-11-27 21:00:00,91433.18,91600.0,91217.17,91416.99,272.08151
2025-11-27 22:00:00,91416.99,91590.0,91114.52,91317.65,289.90354
2025-11-27 23:00:00,91317.66,91566.0,91213.79,91333.95,269.52758
2025-11-28 00:00:00,91333.94,91417.99,91072.3,91207.34,405.71832
2025-11-28 01:00:00,91207.34,91209.82,90800.3,90804.56,495.69936
2025-11-28 02:00:00,90804.56,91135.69,90652.55,91083.08,665.69948
2025-11-28 03:00:00,91083.08,91306.63,91000.88,91208.85,362.93677
2025-11-28 04:00:00,91208.85,91486.29,91130.0,91424.02,286.91882
2025-11-28 05:00:00,91424.02,91707.79,91304.28,91612.09,444.39646
2025-11-28 06:00:00,91612.09,91612.09,91156.24,91300.69,441.82209
2025-11-28 07:00:00,91300.69,91568.98,90867.43,90910.87,700.7864
2025-11-28 08:00:00,90910.87,91717.0,90907.98,91690.0,899.46359
2025-11-28 09:00:00,91689.99,91850.0,91439.34,91599.99,578.7761
2025-11-28 10:00:00,91600.0,91874.86,91480.28,91850.49,786.48217
2025-11-28 11:00:00,91850.49,92030.0,91065.13,91437.64,910.59811
2025-11-28 12:00:00,91437.64,91692.3,91405.69,91513.4,360.31623
2025-11-28 13:00:00,91513.4,91933.51,91380.94,91833.57,398.56722
